district_key,year_start,shannon_index,simpson_index,crop_richness,cropped_area,D0_richness,D1_exp_shannon,D2_inv_simpson,evenness_D1_D0
ANDAMAN AND NICOBAR ISLANDS|NORTH AND MIDDLE ANDAMAN,2018,1.4818579131608838,0.6781186613883234,19,10487.88,19,4.401114979087748,3.1067349362754393,0.23163763047830255
ANDAMAN AND NICOBAR ISLANDS|NORTH AND MIDDLE ANDAMAN,2019,1.4572901505837674,0.6698499053620555,17,11033.560000000001,17,4.2943068221013645,3.0289253774003577,0.25260628365302146
ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,2002,1.4594632865583732,0.6951104802177493,10,24083.9,10,4.303649082066491,3.279876595017733,0.43036490820664913
ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,2003,1.4681724484898526,0.6978900853484358,10,23976.96,10,4.341293948492205,3.310053564952812,0.43412939484922053
ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,2004,1.4746640401167082,0.702762998264987,10,24582.51,10,4.36956752691131,3.364318689001919,0.436956752691131
ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,2005,1.5845221850205506,0.7284404248352359,13,22636.73,13,4.8769605369028435,3.6824332170694665,0.375150810530988
ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,2006,1.5701205893840693,0.7109479613079039,13,7763.96,13,4.807227859470365,3.459584663456464,0.36978675842079733
ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,2010,1.6218983986356894,0.7271088286956899,18,8359.4,18,5.062692207551521,3.6644644647915947,0.2812606781973067
ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,2011,1.6110377552870558,0.7034105993684465,19,7619.65,19,5.0080056164213556,3.3716646578421665,0.26357924296954505
ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,2012,1.532048125094908,0.6711279345398955,17,7139.7,17,4.627645118960441,3.0406960791910436,0.2722144187623789
ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,2013,1.5136732136055226,0.6716149736986876,18,7419.4,18,4.543389019335777,3.0452058404223394,0.2524105010742098
ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,2014,1.493615192919612,0.6657294556609963,19,7309.2,19,4.453165505856572,2.991588750296348,0.234377131887188
ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,2015,1.4050950114063556,0.6421510005639167,19,7046.5,19,4.075913981190667,2.794474768899315,0.21452178848371933
ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,2016,1.3262393916627384,0.6286582122692407,17,6923.25,17,3.766851066887534,2.6929368927502666,0.22157947452279614
ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,2017,1.578969519524001,0.721963270395151,15,3430.4,15,4.849955450891456,3.5966471099743496,0.3233303633927637
ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,2018,1.2066394632125033,0.5853793669799696,13,4936.85,13,3.342234058613167,2.4118433101511614,0.25709492758562824
ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,2019,1.1701181001848067,0.5835608969695343,15,4896.25,15,3.222373178925059,2.4013114828144326,0.21482487859500393
ANDHRA PRADESH|ANANTAPUR,1997,1.0750249082067964,0.43284627661045116,18,900300.0,18,2.930065882311699,1.7631903992864228,0.1627814379062055
ANDHRA PRADESH|ANANTAPUR,1998,0.9813456111166148,0.3780130406246248,18,996500.0,18,2.668043977175156,1.607750749315132,0.14822466539861978
ANDHRA PRADESH|ANANTAPUR,1999,0.8996796728514508,0.35142604519333753,20,894983.0,20,2.458815359681618,1.5418442146633784,0.12294076798408089
ANDHRA PRADESH|ANANTAPUR,2000,1.0679186642575753,0.3954617676993797,31,1053770.0,31,2.909317926693734,1.6541550998262213,0.09384896537721722
